JA Morkel:16:1:1.0
JA Morkel:19:1:1.0
JA Morkel:21:4:1.0
JA Morkel:22:1:1.0
JA Morkel:24:4:1.0
JA Morkel:27:1:1.0
JA Morkel:31:0:1.0
JA Morkel:32:0:1.0
JA Morkel:33:1:1.0
JA Morkel:37:4:1.0
JA Morkel:38:0:1.0
JA Morkel:39:0:1.0
JA Morkel:40:2:1.0
JA Morkel:41:0:1.0
JA Morkel:42:1:1.0
JA Morkel:43:1:1.0
JA Morkel:45:0:1.0
JA Morkel:46:1:0.5
JA Morkel:47:1:1.0
JA Morkel:48:0:1.0
JA Morkel:50:4:1.0
JA Morkel:51:0:1.0
JA Morkel:52:6:0.333333333333
JA Morkel:53:2:0.5
JA Morkel:54:0:1.0
JA Morkel:55:1:1.0
JA Morkel:57:1:0.5
JA Morkel:58:4:0.5
JA Morkel:59:2:0.5
JA Morkel:60:0:0.666666666667
JA Morkel:61:4:1.0
JA Morkel:62:1:0.5
JA Morkel:63:1:0.5
JA Morkel:64:6:0.333333333333
JA Morkel:65:1:0.4
JA Morkel:66:1:0.333333333333
JA Morkel:67:1:0.333333333333
JA Morkel:68:1:0.666666666667
JA Morkel:69:1:0.5
JA Morkel:70:1:1.0
JA Morkel:71:4:0.5
JA Morkel:72:6:0.5
JA Morkel:73:1:1.0
JA Morkel:74:1:1.0
JA Morkel:75:6:0.5
JA Morkel:76:1:1.0
JA Morkel:77:4:1.0
JA Morkel:78:1:0.6
JA Morkel:79:0:0.666666666667
JA Morkel:80:1:0.75
JA Morkel:81:6:0.5
JA Morkel:82:4:1.0
JA Morkel:83:1:0.5
JA Morkel:84:1:0.666666666667
JA Morkel:85:1:0.666666666667
JA Morkel:86:1:0.75
JA Morkel:87:4:0.333333333333
JA Morkel:88:1:0.4
JA Morkel:89:1:0.6
JA Morkel:90:0:1.0
JA Morkel:91:1:0.666666666667
JA Morkel:92:1:0.5
JA Morkel:93:1:0.666666666667
JA Morkel:94:1:0.666666666667
JA Morkel:95:1:0.5
JA Morkel:96:0:0.5
JA Morkel:97:1:0.666666666667
JA Morkel:98:1:0.666666666667
JA Morkel:99:1:0.5
JA Morkel:100:1:0.444444444444
JA Morkel:101:1:0.444444444444
JA Morkel:102:1:0.75
JA Morkel:103:1:0.555555555556
JA Morkel:104:0:0.333333333333
JA Morkel:105:1:0.75
JA Morkel:106:0:0.5
JA Morkel:107:1:0.5
JA Morkel:108:1:0.4
JA Morkel:109:1:0.666666666667
JA Morkel:110:6:0.285714285714
JA Morkel:111:1:0.5
JA Morkel:112:6:0.285714285714
JA Morkel:113:1:0.555555555556
JA Morkel:114:0:0.5
JA Morkel:115:4:0.333333333333
JA Morkel:116:4:0.4
JA Morkel:117:1:0.571428571429
JA Morkel:118:6:0.6
JA Morkel:119:2:0.4
JA Morkel:120:1:0.666666666667
T Thushara:117:0:1.0
T Thushara:118:1:1.0
T Thushara:119:0:1.0
T Thushara:120:1:1.0
V Sehwag:1:0:0.333333333333
V Sehwag:2:1:0.315789473684
V Sehwag:3:1:0.454545454545
V Sehwag:4:0:0.473684210526
V Sehwag:5:0:0.409090909091
V Sehwag:6:0:0.391304347826
V Sehwag:7:0:0.333333333333
V Sehwag:8:0:0.45
V Sehwag:9:1:0.444444444444
